BBL,ENERGY STAR Score,Calendar Year,Emisiones DOB,ranking
1011717502,45.0,2022,3689.7,35061
1011717503,25.0,2022,2164.2,35904
1000430002,86.0,2022,4660.0,27891
1012927501,58.0,2022,4814.6,33925
1010117505,25.0,2022,543.0,31750
1010117502,36.0,2022,2090.4,35262
1013407501,38.0,2022,4337.6,35651
1013747502,7.0,2022,1593.1,36245
1011137502,23.0,2022,4483.9,36338
1003110013,35.0,2022,5562.6,35905
1011620141,68.0,2022,266.6,14921
3005220022,,2022,558.8,
3067410006,,2022,148.2,
1008290042,19.0,2022,174.6,18361
2058251554,55.0,2022,506.5,26920
2032920037,89.0,2022,244.9,8312
2040490054,3.0,2022,245.6,25046
2058640500,76.0,2022,252.8,11951
2039740004,71.0,2022,181.0,9456
2025640051,100.0,2022,25.0,208
2025860001,,2022,51.5,
2032530255,100.0,2022,146.7,2266
1022300001,55.0,2022,375.4,23400
1021790080,71.0,2022,449.4,21503
1021710020,82.0,2022,188.3,7430
1005457502,,2022,163.0,
1011380001,,2022,2233.8,
1011257502,,2022,1077.9,
1015770027,58.0,2022,664.7,28527
3087150073,3.0,2022,254.2,25583
1021800015,67.0,2022,168.7,9659
1021790185,53.0,2022,626.6,29095
1022150470,70.0,2022,396.8,20189
5044240001,92.0,2022,122.6,3428
2025830030,,2022,1400.8,
4025570050,,2022,218.5,
3065380038,20.0,2022,191.7,19490
3060680022,52.0,2022,306.4,21192
3063770022,71.0,2022,120.5,6989
3008040001,,2022,452.1,
1015160030,81.0,2022,96.8,4585
1010380043,34.0,2022,155.0,14994
3050530051,64.0,2022,227.2,13729
1021610114,100.0,2022,47.5,499
1021610103,100.0,2022,49.6,537
3031340005,45.0,2022,212.5,16945
4021360033,66.0,2022,503.2,24222
2045340045,,2022,222.8,
3023097502,89.0,2022,230.5,7714
3023380027,85.0,2022,117.6,4409
4098350026,60.0,2022,104.0,8379
3023330005,,2022,79.3,
3038830001,76.0,2022,101.0,5530
1021670063,87.0,2022,176.3,5871
2037170018,41.0,2022,305.6,23312
3060997502,,2022,40.8,
3061337503,,2022,29.7,
3060840001,100.0,2022,24.9,206
2043370064,1.0,2022,1037.7,35941
2033260142,43.0,2022,322.1,23701
1008190077,24.0,2022,395.6,29060
3007170001,91.0,2022,106.3,3215
1022220035,37.0,2022,744.4,32450
1013090066,,2022,419.2,
1022370008,,2022,797.6,
1021750150,1.0,2022,701.2,34781
1021750170,43.0,2022,441.1,27670
1021750039,15.0,2022,485.8,31778
1022470056,8.0,2022,587.7,33556
1022370012,69.0,2022,265.9,14607
1022420005,41.0,2022,602.6,30692
1009010021,52.0,2022,535.1,28010
3050850041,45.0,2022,311.7,22888
2043210058,68.0,2022,350.5,19057
2057320941,54.0,2022,792.1,30530
1014390023,90.0,2022,176.6,5371
2057840340,34.0,2022,757.7,32857
2042860013,65.0,2022,823.9,28682
2045130033,29.0,2022,717.7,33042
2043210038,55.0,2022,470.7,26113
1022380023,,2022,1683.1,
2032940053,16.0,2022,571.9,32816
4030830085,7.0,2022,708.0,34507
4030850002,4.0,2022,809.3,35107
4033210037,74.0,2022,449.8,20556
3014240001,45.0,2022,360.9,24903
3058810003,87.0,2022,196.8,6722
3051600058,50.0,2022,332.2,22800
3065870017,35.0,2022,397.1,27757
2057870154,90.0,2022,311.5,10767
1021750053,9.0,2022,976.1,35400
3075770006,70.0,2022,381.6,19622
3075770001,76.0,2022,368.3,17234
2042910024,80.0,2022,972.7,25520
2042920024,64.0,2022,1055.5,30261
2043220010,,2022,,
2043220018,32.0,2022,420.7,28781
2043220025,36.0,2022,402.6,27746
4044097502,,2022,91.2,
1008000010,57.0,2022,203.7,13882
3081490300,73.0,2022,829.1,26632
3081490001,25.0,2022,1333.0,35270
3036440140,34.0,2022,937.7,33796
2026060003,73.0,2022,356.2,17739
2026060041,51.0,2022,380.0,24397
3026120125,38.0,2022,340.8,25406
3054951138,96.0,2022,94.6,2336
3012050022,99.0,2022,132.5,2678
4103430070,85.0,2022,54.3,3153
1012890003,1.0,2022,534.3,33568
1002310032,62.0,2022,89.0,7608
1019630060,,2022,962.1,
1018960047,100.0,2022,67.2,853
1018850037,100.0,2022,55.1,639
1018850007,48.0,2022,261.6,19558
1019900029,100.0,2022,69.2,876
1019900050,100.0,2022,51.6,571
1019900044,100.0,2022,33.9,295
1018850043,100.0,2022,62.7,769
1018860001,,2022,2661.2,
1019730001,,2022,1294.0,
1018857501,,2022,420.1,
1018670042,,2022,520.4,
1018850061,93.0,2022,160.1,4284
1019610001,100.0,2022,0.0,1
1018960057,84.0,2022,365.8,14571
1019610057,87.0,2022,952.8,22995
1019610039,,2022,950.1,
1019630016,61.0,2022,390.7,22470
1019940072,62.0,2022,371.3,21578
1019900010,100.0,2022,60.3,731
1018757501,72.0,2022,786.4,26465
1018810003,,2022,319.0,
1018930003,100.0,2022,484.9,11588
1018950039,87.0,2022,420.0,15238
1018960087,87.0,2022,244.8,8739
1019620038,,2022,146.0,
1019900067,95.0,2022,117.2,2881
1018840015,86.0,2022,228.3,8253
1019900013,100.0,2022,56.3,662
1019620061,62.0,2022,352.1,20844
1019620044,79.0,2022,293.6,13181
1019630001,,2022,340.0,
1019620031,100.0,2022,62.0,756
1019620070,,2022,85.9,
1019900061,100.0,2022,42.3,412
1019760036,92.0,2022,177.2,5048
1019940081,84.0,2022,266.3,10452
1018840011,97.0,2022,241.0,6577
1018950023,100.0,2022,106.1,1448
1018950016,,2022,303.2,
1018950055,,2022,205.2,
1018960065,89.0,2022,468.6,15964
1019620019,86.0,2022,814.2,22339
1019620056,31.0,2022,741.8,33033
1018840061,51.0,2022,643.7,29622
1018960074,99.0,2022,190.1,4331
1018950032,,2022,427.3,
1019900005,100.0,2022,30.8,258
1019860065,,2022,858.3,
2057890033,83.0,2022,880.7,23883
1018840048,100.0,2022,60.0,726
1018850040,100.0,2022,94.5,1266
1019620026,100.0,2022,62.1,757
1019950044,,2022,243.4,
1019900064,96.0,2022,224.5,6138
1019630048,80.0,2022,381.8,16402
1018840001,,2022,455.0,
1018830059,,2022,547.6,
1018670074,98.0,2022,128.3,2732
1019980017,,2022,1636.0,
1019950053,,2022,0.0,
1019950063,96.0,2022,805.7,18911
1022440001,,2022,903.5,
1019960023,,2022,11865.0,
1019950031,,2022,552.6,
1019620011,100.0,2022,32.5,278
1019860006,,2022,66.8,
1019630056,82.0,2022,185.0,7293
1019930053,66.0,2022,266.2,15455
1019900022,100.0,2022,31.6,267
1019900025,100.0,2022,24.0,199
1020947503,100.0,2022,28.8,240
1019620018,100.0,2022,78.0,1035
1018670054,100.0,2022,37.9,341
1018670064,100.0,2022,16.8,146
1019620013,100.0,2022,17.2,151
1018670052,100.0,2022,58.7,702
1018670049,74.0,2022,155.6,7625
1018670046,86.0,2022,129.1,4529
1019620001,,2022,161.6,
1018670070,,2022,20.2,
1018670023,90.0,2022,181.8,5583
1019900054,100.0,2022,43.3,427
1019900053,81.0,2022,226.0,9339
1019900052,63.0,2022,311.6,18727
1019900033,87.0,2022,116.2,4026
1019760029,,2022,184.6,
1019760026,65.0,2022,203.4,12021
1018850027,100.0,2022,28.9,241
1018840021,100.0,2022,27.2,224
1018850024,100.0,2022,57.7,680
1018820042,1.0,2022,847.0,35428
1019760016,100.0,2022,36.1,319
1018830018,100.0,2022,54.6,630
1018840018,86.0,2022,214.8,7691
1018840043,100.0,2022,53.7,608
1019760010,85.0,2022,130.4,4757
1019940045,72.0,2022,176.9,9010
1018830014,100.0,2022,45.3,461
1019940093,81.0,2022,207.5,8498
1018840046,100.0,2022,26.5,219
1018830011,75.0,2022,173.2,8197
1018850015,100.0,2022,54.1,616
1018840006,86.0,2022,191.4,6717
1019760061,,2022,184.8,
1018850011,100.0,2022,29.9,249
1018810054,82.0,2022,140.0,5561
1019940088,78.0,2022,230.7,10331
1019940084,85.0,2022,193.8,7021
1018960028,91.0,2022,99.8,3082
1018950052,100.0,2022,61.8,752
1018960032,82.0,2022,152.1,5973
1018960077,87.0,2022,165.9,5488
1018960034,,2022,174.9,
1018950072,76.0,2022,170.6,7853
1018960053,74.0,2022,157.4,7700
1022430289,,2022,0.0,
1019990036,63.0,2022,280.1,17020
1019610037,,2022,109.1,
1019760048,84.0,2022,131.8,4958
1018670009,100.0,2022,55.1,639
1019970001,,2022,5134.8,
1019870007,,2022,0.0,
1019870001,,2022,112.7,
1018950008,,2022,0.0,
1006960001,,2022,201.3,
3024447501,57.0,2022,403.5,23829
3025710001,84.0,2022,250.3,9739
3023870007,16.0,2022,224.7,22290
3023870002,51.0,2022,176.9,13420
4002670009,31.0,2022,1198.8,34741
3031410001,40.0,2022,1750.9,34777
3050070062,35.0,2022,123.3,13185
4004230029,59.0,2022,590.4,27423
3049490031,14.0,2022,144.2,16942
1020850020,17.0,2022,166.6,18069
3010320025,,2022,97.8,
3077770026,88.0,2022,630.5,19370
3077800008,98.0,2022,443.1,12615
3077780024,97.0,2022,517.0,14559
3077790022,90.0,2022,613.8,18441
1001960005,,2022,178.3,
1004960036,53.0,2022,299.5,20602
1008440019,100.0,2022,74.8,979
1001500017,,2022,98.7,
1001500015,,2022,218.0,
1002090001,,2022,108.8,
1010210045,,2022,388.5,
1002310036,90.0,2022,70.1,2701
1002310005,,2022,368.2,
3002650039,74.0,2022,101.9,5887
3001450006,,2022,82.4,
3050810043,2.0,2022,310.4,28476
3002680046,83.0,2022,103.8,4410
1005020025,100.0,2022,8.6,89
3000430029,87.0,2022,238.1,8447
3001527502,94.0,2022,239.0,7046
4101010003,31.0,2022,842.8,33698
4050177503,13.0,2022,554.1,32830
4004460001,75.0,2022,178.8,8454
4052640001,96.0,2022,75.3,2051
4002200023,89.0,2022,19.9,2230
1009970029,79.0,2022,2610.8,29297
1013150001,77.0,2022,1956.6,29154
1009990019,77.0,2022,2509.3,29718
1013190047,67.0,2022,2385.9,31790
1009950005,46.0,2022,10672.1,35305
1009960029,76.0,2022,4941.8,30647
1009950033,58.0,2022,24890.8,34448
1011050029,24.0,2022,3281.4,36210
1013167501,60.0,2022,2760.3,33226
1011050036,,2022,1312.2,
1000977503,,2022,154.2,
1000970018,5.0,2022,234.6,24165
1013160001,54.0,2022,2165.8,33736
4009157501,88.0,2022,1831.8,25699
4004030003,85.0,2022,3380.2,27923
5004880053,46.0,2022,547.9,29275
3054800014,69.0,2022,285.4,15605
3055860033,63.0,2022,125.4,8609
3038820006,,2022,523.7,
3038820055,86.0,2022,21.9,2630
1007120011,,2022,144.2,
4041430001,82.0,2022,631.3,21503
3044520520,66.0,2022,900.3,28890
2032450060,69.0,2022,942.5,28388
5074810001,70.0,2022,847.9,27575
3054000068,79.0,2022,182.2,7772
3054240018,88.0,2022,129.2,4192
3016280024,91.0,2022,184.7,5500
1008650024,86.0,2022,485.4,17348
2025850026,,2022,294.8,
4004760001,,2022,922.3,
3017477506,92.0,2022,111.2,3171
3034087501,,2022,165.0,
3017747501,63.0,2022,113.2,8177
3004237501,,2022,64.8,
3048377503,100.0,2022,55.8,655
3052117501,100.0,2022,40.9,388
4049490023,94.0,2022,50.8,1916
4024490013,37.0,2022,213.3,18473
4015570023,46.0,2022,375.8,25227
1017350056,90.0,2022,138.7,4138
4005760001,85.0,2022,324.7,12733
4006150069,66.0,2022,255.9,14876
4005920047,68.0,2022,344.4,18808
4006080029,25.0,2022,345.3,27395
4006080034,80.0,2022,227.2,9636
4006140061,43.0,2022,225.4,18188
4050220008,72.0,2022,330.1,16966
2028500067,12.0,2022,438.8,31182
2032250104,60.0,2022,140.4,9717
2032240017,30.0,2022,214.4,19701
2028490076,56.0,2022,206.8,14319
2033000033,54.0,2022,201.6,14385
2033000059,67.0,2022,252.6,14425
4008060029,17.0,2022,287.7,25791
4008060033,14.0,2022,299.4,26687
2037850025,1.0,2022,452.1,32382
2032250169,54.0,2022,136.2,10637
2028490070,31.0,2022,281.2,23646
4041480110,45.0,2022,219.2,17400
2031910048,68.0,2022,340.5,18661
2024610070,28.0,2022,393.3,28532
2030680081,33.0,2022,393.3,27912
2024660032,30.0,2022,336.8,26463
2028410055,13.0,2022,265.8,25051
2032870115,61.0,2022,201.7,12848
2029850013,73.0,2022,183.3,9114
1021800077,60.0,2022,261.4,16751
2030380055,17.0,2022,256.6,24130
1014390042,75.0,2022,233.2,11207
1014390009,89.0,2022,246.0,8366
3014010043,46.0,2022,119.0,11216
3013260015,72.0,2022,146.2,7675
3013050072,48.0,2022,125.2,11163
3046220029,23.0,2022,254.2,23269
3046400001,19.0,2022,216.4,21380
3047240040,27.0,2022,231.4,21314
3067847502,,2022,25.1,
1002630008,,2022,5264.1,
1003210001,,2022,5572.9,
1002660065,,2022,712.7,
4006390007,,2022,203.2,
4027530220,,2022,196.5,
4071170130,94.0,2022,,
5012500090,100.0,2022,206.0,3992
1022420019,,2022,,
1000460009,43.0,2022,7957.3,35493
1006990009,94.0,2022,103.4,2736
1011280021,99.0,2022,244.8,6277
4093380069,61.0,2022,38.6,6639
1000100033,83.0,2022,537.7,19563
1011310016,80.0,2022,270.8,11734
3055937514,48.0,2022,211.6,16295
3030560015,97.0,2022,3.9,1206
3030480011,63.0,2022,55.6,6675
4004550005,,2022,1057.6,
4040690001,,2022,74.2,
1010720021,,2022,38.1,
2049530030,96.0,2022,26.6,1439
3013060042,73.0,2022,163.2,8160
1012617501,55.0,2022,11042.9,34545
1013000033,86.0,2022,3018.4,27448
1012690041,,2022,949.2,
1008550037,36.0,2022,4427.4,35763
1012950023,84.0,2022,830.2,23208
1000250001,63.0,2022,2407.6,32537
1013250001,73.0,2022,1926.4,30123
1010070029,40.0,2022,13335.7,35772
1009200012,72.0,2022,5075.3,31576
1013060033,83.0,2022,2318.8,27845
1013030001,54.0,2022,8326.7,34593
1010080019,65.0,2022,2944.0,32478
1000160140,79.0,2022,14372.6,30416
1010920036,,2022,216.7,
1005630046,,2022,168.9,
1008180066,95.0,2022,306.5,9373
1008580006,78.0,2022,212.1,9427
1010650012,,2022,1141.5,
1008217501,,2022,503.6,
1008650014,67.0,2022,3547.3,32284
1000460001,57.0,2022,1218.8,31996
1007860051,83.0,2022,3373.1,28482
1012730012,57.0,2022,359.0,22362
1008570024,64.0,2022,4690.6,33010
1006900012,88.0,2022,1278.9,24389
1008630067,82.0,2022,1003.4,25093
1008130031,70.0,2022,1057.6,28888
1008230055,89.0,2022,667.6,19535
1008460033,80.0,2022,1238.6,26823
1010030005,86.0,2022,2607.5,27241
1009270055,,2022,1306.1,
1006960065,,2022,460.0,
1008690016,70.0,2022,1428.0,29969
1008400023,,2022,475.8,
1008470062,65.0,2022,1405.9,31032
1012900036,71.0,2022,917.1,27732
3017640001,35.0,2022,1040.1,34178
1012880027,90.0,2022,4112.6,26624
1012830069,33.0,2022,1150.7,34557
1010240015,,2022,2535.7,
1012900037,90.0,2022,755.4,20354
1012760033,67.0,2022,5129.6,32529
1008950001,69.0,2022,3379.0,31867
1012990027,73.0,2022,2834.1,30840
1008150001,79.0,2022,5455.2,29987
4000980030,46.0,2022,278.3,20904
1008340048,,2022,772.3,
1007850011,83.0,2022,584.9,20431
1014360003,93.0,2022,102.1,2836
1010477502,58.0,2022,5013.0,33938
1008710068,75.0,2022,1168.4,27983
1007780043,71.0,2022,1053.9,28628
1008390055,87.0,2022,445.8,15969
1008647502,,2022,5647.6,
1007627503,51.0,2022,1493.4,33421
1008130023,58.0,2022,2974.4,33612
1008380030,66.0,2022,327.7,18664
1007940025,,2022,1141.1,
1012640040,,2022,648.6,
1012590019,73.0,2022,1737.9,29873
1012850021,55.0,2022,5629.8,34371
1013200046,57.0,2022,2269.4,33376
1013210047,70.0,2022,1405.9,29921
1013220001,65.0,2022,3635.9,32685
1012750014,50.0,2022,765.9,30929
1007130001,,2022,10083.0,
1012610021,70.0,2022,761.6,26750
1012600071,95.0,2022,305.9,9344
1012627502,70.0,2022,3565.5,31730
1000937501,,2022,1226.7,
1012830017,92.0,2022,865.6,20782
1005220001,46.0,2022,624.3,30239
1008217506,100.0,2022,146.4,2255
1013387503,51.0,2022,610.9,29267
1008010001,69.0,2022,3374.4,31864
1000370023,71.0,2022,5655.0,31838
1015110033,56.0,2022,801.5,30242
1007120046,64.0,2022,482.3,24282
1012900044,77.0,2022,501.8,20872
1009930022,83.0,2022,1550.3,26707
1006270043,78.0,2022,736.3,24138
1008150026,57.0,2022,3417.5,33864
4000717501,69.0,2022,2198.2,31252
1000290001,79.0,2022,4619.5,29845
1006460038,61.0,2022,148.4,9916
1012600001,76.0,2022,1108.9,27538
1006460019,79.0,2022,966.5,25806
1000330001,70.0,2022,3516.9,31721
1007390001,,2022,44551.5,
1010270020,,2022,2210.5,
1006010052,61.0,2022,642.8,27668
1006930059,,2022,140.1,
1010107503,48.0,2022,390.7,25342
4026810001,91.0,2022,130.0,3745
1009987501,56.0,2022,5068.7,34222
4004200001,72.0,2022,4359.9,31469
1013100001,,2022,1858.4,
1000210004,87.0,2022,2514.9,26834
1007367501,98.0,2022,400.7,11506
4049787501,,2022,1749.7,
3056500014,,2022,196.4,
4049737501,,2022,2850.2,
3056420053,79.0,2022,254.0,11222
3023430012,67.0,2022,203.3,11542
3011560045,69.0,2022,121.0,7363
4096970052,72.0,2022,187.7,9546
4035450006,48.0,2022,155.0,12661
3024430026,84.0,2022,169.6,6225
3031207501,28.0,2022,310.4,25561
1014267501,5.0,2022,158.2,18924
3023717501,81.0,2022,1064.6,25780
3055240001,95.0,2022,206.2,5634
3027777502,86.0,2022,89.4,3613
3022967501,100.0,2022,117.3,1648
3051210060,33.0,2022,294.0,24048
3018810051,91.0,2022,180.6,5360
3017360014,100.0,2022,98.6,1339
3021990039,71.0,2022,184.8,9643
3022060003,37.0,2022,192.4,17016
4092360033,73.0,2022,229.5,11507
4162260074,100.0,2022,112.7,1565
3011427502,,2022,547.4,
3019147505,,2022,163.2,
3008730069,97.0,2022,75.0,1927
4033750001,67.0,2022,82.6,6634
3056640006,78.0,2022,214.8,9540
3021350104,73.0,2022,250.5,12666
3021350103,6.0,2022,435.3,31616
3021350107,31.0,2022,254.0,22147
2028660015,80.0,2022,241.1,10320
3021930001,98.0,2022,88.3,1998
4096950014,83.0,2022,1557.0,26726
3031390021,85.0,2022,458.4,17048
3065630010,,2022,139.8,
2025100069,79.0,2022,214.4,9291
2031600014,1.0,2022,436.2,32084
2033480071,97.0,2022,186.6,4600
2033520029,85.0,2022,224.6,8341
2046550001,59.0,2022,252.9,16494
4066720058,40.0,2022,228.1,18950
3055900001,24.0,2022,202.6,19705
1004970006,96.0,2022,77.4,2083
3017500024,74.0,2022,470.0,21055
1001960021,57.0,2022,259.6,17391
1001960022,59.0,2022,347.3,21412
3029990001,,2022,253.5,
3016910012,4.0,2022,2080.0,36573
4034510007,21.0,2022,256.5,23632
3006340001,74.0,2022,367.1,17826
3050570014,95.0,2022,69.0,2060
1001550003,79.0,2022,443.7,18716
3031230037,,2022,0.0,
3030140014,,2022,206.3,
3029940011,,2022,562.7,
3006800026,,2022,269.4,
4033200027,68.0,2022,102.9,6993
3031180019,46.0,2022,189.4,15164
3019760007,100.0,2022,132.0,1953
3045990033,60.0,2022,160.3,10632
3001330017,96.0,2022,175.5,4348
3022647504,99.0,2022,157.4,3313
4030817501,96.0,2022,129.1,3027
3027710001,86.0,2022,86.8,3566
1011680044,,2022,,
1004747508,,2022,97.4,
3022160019,88.0,2022,424.3,15053
3018690001,83.0,2022,123.5,4899
4006570032,85.0,2022,97.5,3940
1015610034,20.0,2022,249.5,23357
3021427501,100.0,2022,50.6,554
3017710005,1.0,2022,459.0,32497
1002310014,72.0,2022,217.6,11137
3022417531,,2022,120.4,
3022417528,,2022,117.9,
2031420030,3.0,2022,243.2,24899
2023710023,47.0,2022,193.2,15237
3018840053,77.0,2022,83.0,4950
2031120003,18.0,2022,371.3,29017
3036980023,,2022,53.8,
3054080066,96.0,2022,61.5,1834
3062760043,60.0,2022,120.8,8934
3021880013,68.0,2022,146.6,8472
3010470161,77.0,2022,126.6,6057
3017477505,89.0,2022,186.4,5938
3056290070,10.0,2022,250.9,24551
3064970030,47.0,2022,397.2,25749
4031690002,5.0,2022,618.5,34032
3013950063,79.0,2022,133.8,5927
3002500028,96.0,2022,169.8,4161
3019537503,71.0,2022,325.1,17076
3020117501,72.0,2022,330.7,16998
1021620001,2.0,2022,5353.2,36908
1020860011,93.0,2022,232.2,6980
4004157502,4.0,2022,813.5,35126
1020860029,,2022,374.5,
3001457501,69.0,2022,1163.9,29512
1015700021,41.0,2022,1678.8,34619
3050837502,85.0,2022,122.0,4521
3033287501,95.0,2022,256.6,7538
4004150020,74.0,2022,229.0,11208
1020860024,90.0,2022,164.5,4946
1020860020,57.0,2022,237.2,15985
1020860016,86.0,2022,155.6,5326
3070890001,74.0,2022,158.6,7737
3011460046,74.0,2022,284.2,14109
4003677501,98.0,2022,229.6,5944
3019600038,82.0,2022,173.8,6804
2022950040,78.0,2022,276.3,12583
3011530027,29.0,2022,211.8,19660
3013300025,94.0,2022,143.5,3655
3063800049,,2022,141.6,
1000100001,,2022,278.0,
3056480038,77.0,2022,163.9,7407
3010070029,,2022,228.5,
1001710005,,2022,5.3,
3017477504,44.0,2022,239.7,18941
2027510036,20.0,2022,210.1,20817
3022457504,100.0,2022,150.7,2359
3022247506,,2022,201.7,
3018967502,,2022,162.2,
1021530001,98.0,2022,1261.3,21168
2024560240,43.0,2022,169.5,14403
1012530064,100.0,2022,38.5,352
2039200001,33.0,2022,149.2,14806
3050740004,96.0,2022,171.3,4208
3039880035,21.0,2022,180.5,18561
3022647522,,2022,84.7,
2026100065,55.0,2022,272.7,18596
3000640008,78.0,2022,80.4,4760
3017477508,75.0,2022,429.0,19589
2026770070,44.0,2022,376.1,25610
5044720001,,2022,670.0,
4024600009,100.0,2022,3.2,39
1014550005,,2022,24.1,
2026910097,4.0,2022,187.2,21122
3042290016,45.0,2022,244.2,19041
3014550070,,2022,136.4,
3021477501,,2022,124.7,
3022377519,,2022,128.0,
1017670033,,2022,45.2,
1010990021,26.0,2022,834.6,34064
1005440065,11.0,2022,798.1,34697
3046300001,48.0,2022,185.8,14582
3049680044,84.0,2022,165.8,6085
3054170033,81.0,2022,142.4,5817
3057290030,64.0,2022,204.8,12338
3076020029,49.0,2022,305.8,21785
1021590067,,2022,,
1021550075,100.0,2022,37.2,334
1021590083,53.0,2022,279.3,19452
1021550080,55.0,2022,184.1,13091
1022280007,94.0,2022,207.1,5828
1021740105,92.0,2022,280.1,9023
1021750180,72.0,2022,292.3,15158
1021550083,68.0,2022,177.5,9916
1021590009,83.0,2022,166.0,6288
3005790001,,2022,2.3,
3022647519,,2022,439.5,
3018997509,97.0,2022,67.6,1799
3022307504,97.0,2022,94.7,2221
3018967503,75.0,2022,191.0,9033
3022247505,,2022,164.6,
3021357503,94.0,2022,142.8,3644
3021357504,84.0,2022,163.7,5997
3017347508,91.0,2022,95.5,2993
3022357509,99.0,2022,68.8,1537
3023720001,43.0,2022,343.2,24605
1006090020,100.0,2022,23.8,197
1002320006,,2022,87.2,
3021357506,73.0,2022,154.7,7803
4004590023,,2022,51.7,
3017477507,89.0,2022,249.9,8536
3022697501,100.0,2022,174.6,2990
3017347517,100.0,2022,193.5,3587
3019007515,,2022,539.2,
3022727503,80.0,2022,189.7,7877
3054280016,90.0,2022,101.4,3271
2022780070,96.0,2022,128.5,3010
3018840048,99.0,2022,352.4,9864
3018840040,99.0,2022,155.5,3247
3055970053,95.0,2022,143.5,3529
3032000001,,2022,113.0,
4035410023,,2022,221.9,
2027240134,,2022,473.8,
3029290001,,2022,0.0,
3029290057,97.0,2022,19.1,1284
3029290046,12.0,2022,312.4,27504
3021820021,75.0,2022,175.8,8303
3064970038,89.0,2022,152.3,4741
3052890083,93.0,2022,152.8,4085
3050830050,100.0,2022,2.0,24
3005750003,27.0,2022,210.4,19883
3064900001,12.0,2022,239.8,23643
3056847503,85.0,2022,71.5,3451
1021590074,58.0,2022,256.9,16949
2022830001,,2022,393.4,
3014500001,76.0,2022,149.3,7019
3038750050,100.0,2022,42.6,418
3052950052,48.0,2022,462.0,27330
2033280135,5.0,2022,215.1,22927
4093050041,62.0,2022,200.5,12535
3007120028,,2022,35.0,
3056490027,67.0,2022,142.5,8491
3032800052,87.0,2022,100.1,3659
3023150021,11.0,2022,167.4,18816
3079320266,,2022,89.7,
3018867504,,2022,100.7,
3001810011,42.0,2022,97.0,10966
1021110050,1.0,2022,318.6,28958
1007940030,,2022,870.6,
4004740048,81.0,2022,410.4,17001
1004430016,64.0,2022,83.0,7156
3021070002,100.0,2022,0.0,1
1010830010,100.0,2022,0.4,7
3070640016,100.0,2022,1.4,16
